ptp4l[7346717.248]: selected /dev/ptp1 as PTP clock
ptp4l[7346717.249]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[7346717.249]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[7346718.368]: port 1: new foreign master 507c6f.fffe.15e1cf-1
ptp4l[7346722.368]: selected best master clock 507c6f.fffe.15e1cf
ptp4l[7346722.368]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[7347067.368]: master offset        -14 s2 freq   +6344 path delay      2676
ptp4l[7347068.368]: master offset         18 s2 freq   +6372 path delay      2676
ptp4l[7347069.368]: master offset          3 s2 freq   +6362 path delay      2680
ptp4l[7347070.368]: master offset        -24 s2 freq   +6336 path delay      2680
ptp4l[7347071.368]: master offset          0 s2 freq   +6353 path delay      2680
ptp4l[7347072.369]: master offset         14 s2 freq   +6367 path delay      2680
ptp4l[7347073.368]: master offset         -2 s2 freq   +6355 path delay      2682
ptp4l[7347074.368]: master offset         15 s2 freq   +6371 path delay      2678
ptp4l[7347075.368]: master offset        -14 s2 freq   +6347 path delay      2680
ptp4l[7347076.368]: master offset         -8 s2 freq   +6349 path delay      2678
ptp4l[7347077.368]: master offset          5 s2 freq   +6359 path delay      2677
ptp4l[7347078.368]: master offset          6 s2 freq   +6362 path delay      2676
ptp4l[7347079.368]: master offset         12 s2 freq   +6370 path delay      2676
ptp4l[7347080.368]: master offset        -15 s2 freq   +6346 path delay      2677
ptp4l[7347081.368]: master offset         17 s2 freq   +6374 path delay      2677
ptp4l[7347082.368]: master offset          0 s2 freq   +6362 path delay      2678
ptp4l[7347083.368]: master offset         -9 s2 freq   +6353 path delay      2678
ptp4l[7347084.368]: master offset          6 s2 freq   +6365 path delay      2677
ptp4l[7347085.368]: master offset         -8 s2 freq   +6353 path delay      2679
ptp4l[7347086.368]: master offset         -2 s2 freq   +6357 path delay      2679
ptp4l[7347087.368]: master offset         -5 s2 freq   +6353 path delay      2678
ptp4l[7347088.368]: master offset          2 s2 freq   +6358 path delay      2678
ptp4l[7347089.368]: master offset         -5 s2 freq   +6352 path delay      2678
ptp4l[7347090.368]: master offset          3 s2 freq   +6359 path delay      2678
ptp4l[7347091.368]: master offset          7 s2 freq   +6363 path delay      2676
ptp4l[7347092.369]: master offset        -13 s2 freq   +6346 path delay      2676
ptp4l[7347093.368]: master offset          9 s2 freq   +6364 path delay      2676
ptp4l[7347094.368]: master offset         -3 s2 freq   +6354 path delay      2676
ptp4l[7347095.368]: master offset          3 s2 freq   +6359 path delay      2676
ptp4l[7347096.368]: master offset         -5 s2 freq   +6352 path delay      2676
ptp4l[7347097.368]: master offset         11 s2 freq   +6367 path delay      2676
ptp4l[7347098.368]: master offset          4 s2 freq   +6363 path delay      2676
ptp4l[7347099.368]: master offset          1 s2 freq   +6361 path delay      2676
ptp4l[7347100.368]: master offset         -8 s2 freq   +6353 path delay      2676
ptp4l[7347101.368]: master offset          8 s2 freq   +6366 path delay      2675
ptp4l[7347102.368]: master offset         -7 s2 freq   +6354 path delay      2675
ptp4l[7347103.368]: master offset         16 s2 freq   +6375 path delay      2675
ptp4l[7347104.368]: master offset        -15 s2 freq   +6348 path delay      2675
ptp4l[7347105.368]: master offset          6 s2 freq   +6365 path delay      2674
ptp4l[7347106.368]: master offset          1 s2 freq   +6362 path delay      2674
ptp4l[7347107.368]: master offset         -1 s2 freq   +6360 path delay      2675
ptp4l[7347108.368]: master offset          7 s2 freq   +6368 path delay      2674
ptp4l[7347109.368]: master offset          8 s2 freq   +6371 path delay      2674
ptp4l[7347110.368]: master offset        -12 s2 freq   +6353 path delay      2675
ptp4l[7347111.368]: master offset         11 s2 freq   +6373 path delay      2675
ptp4l[7347112.368]: master offset          5 s2 freq   +6370 path delay      2676
ptp4l[7347113.368]: master offset        -16 s2 freq   +6350 path delay      2679
ptp4l[7347114.368]: master offset          3 s2 freq   +6365 path delay      2678
ptp4l[7347115.368]: master offset          7 s2 freq   +6369 path delay      2678
ptp4l[7347116.368]: master offset        -13 s2 freq   +6352 path delay      2680
ptp4l[7347117.368]: master offset         -4 s2 freq   +6357 path delay      2680
ptp4l[7347118.368]: master offset          1 s2 freq   +6360 path delay      2678
ptp4l[7347119.368]: master offset         -1 s2 freq   +6359 path delay      2680
ptp4l[7347120.368]: master offset         -9 s2 freq   +6350 path delay      2680
ptp4l[7347121.368]: master offset         -9 s2 freq   +6348 path delay      2682
ptp4l[7347122.368]: master offset        -11 s2 freq   +6343 path delay      2680
ptp4l[7347123.368]: master offset          7 s2 freq   +6358 path delay      2680
ptp4l[7347124.368]: master offset         10 s2 freq   +6363 path delay      2678
ptp4l[7347125.368]: master offset         -2 s2 freq   +6354 path delay      2680
ptp4l[7347126.368]: master offset        -21 s2 freq   +6334 path delay      2680
ptp4l[7347127.368]: master offset          9 s2 freq   +6358 path delay      2677
ptp4l[7347128.368]: master offset         -6 s2 freq   +6346 path delay      2677
ptp4l[7347129.368]: master offset         12 s2 freq   +6362 path delay      2674
ptp4l[7347130.368]: master offset         -1 s2 freq   +6352 path delay      2676
ptp4l[7347131.368]: master offset         -9 s2 freq   +6344 path delay      2676
ptp4l[7347132.368]: master offset        -19 s2 freq   +6331 path delay      2678
ptp4l[7347133.368]: master offset          2 s2 freq   +6347 path delay      2678
ptp4l[7347134.368]: master offset          6 s2 freq   +6351 path delay      2678
ptp4l[7347135.368]: master offset          0 s2 freq   +6347 path delay      2677
ptp4l[7347136.368]: master offset          5 s2 freq   +6352 path delay      2677
ptp4l[7347137.368]: master offset        -18 s2 freq   +6331 path delay      2676
ptp4l[7347138.368]: master offset          5 s2 freq   +6348 path delay      2674
ptp4l[7347139.368]: master offset          8 s2 freq   +6353 path delay      2675
ptp4l[7347140.368]: master offset         -2 s2 freq   +6345 path delay      2676
ptp4l[7347141.368]: master offset        -20 s2 freq   +6327 path delay      2678
ptp4l[7347142.368]: master offset         -4 s2 freq   +6337 path delay      2678
ptp4l[7347143.368]: master offset         15 s2 freq   +6354 path delay      2675
ptp4l[7347144.368]: master offset         -7 s2 freq   +6337 path delay      2678
ptp4l[7347145.368]: master offset         11 s2 freq   +6353 path delay      2675
ptp4l[7347146.368]: master offset         10 s2 freq   +6355 path delay      2675
ptp4l[7347147.368]: master offset        -16 s2 freq   +6332 path delay      2675
ptp4l[7347148.368]: master offset         -8 s2 freq   +6335 path delay      2678
ptp4l[7347149.368]: master offset          1 s2 freq   +6342 path delay      2678
ptp4l[7347150.368]: master offset          3 s2 freq   +6344 path delay      2677
ptp4l[7347151.368]: master offset          3 s2 freq   +6345 path delay      2677
ptp4l[7347152.368]: master offset        -14 s2 freq   +6329 path delay      2677
ptp4l[7347153.368]: master offset         -6 s2 freq   +6333 path delay      2677
ptp4l[7347154.368]: master offset         -4 s2 freq   +6333 path delay      2677
ptp4l[7347155.368]: master offset         -6 s2 freq   +6330 path delay      2675
ptp4l[7347156.368]: master offset          7 s2 freq   +6341 path delay      2675
ptp4l[7347157.368]: master offset        -15 s2 freq   +6321 path delay      2677
ptp4l[7347158.368]: master offset         -9 s2 freq   +6323 path delay      2677
ptp4l[7347159.368]: master offset         -3 s2 freq   +6326 path delay      2677
ptp4l[7347160.368]: master offset          2 s2 freq   +6330 path delay      2674
ptp4l[7347161.368]: master offset          8 s2 freq   +6337 path delay      2674
ptp4l[7347162.368]: master offset         15 s2 freq   +6346 path delay      2674
ptp4l[7347163.368]: master offset         -2 s2 freq   +6333 path delay      2674
ptp4l[7347164.368]: master offset        -17 s2 freq   +6318 path delay      2674
ptp4l[7347165.368]: master offset          3 s2 freq   +6333 path delay      2673
ptp4l[7347166.368]: master offset        -11 s2 freq   +6320 path delay      2674
ptp4l[7347167.368]: master offset         -1 s2 freq   +6326 path delay      2673
ptp4l[7347168.368]: master offset         -1 s2 freq   +6326 path delay      2674
ptp4l[7347169.368]: master offset         -7 s2 freq   +6320 path delay      2674
ptp4l[7347170.368]: master offset         -7 s2 freq   +6318 path delay      2674
ptp4l[7347171.368]: master offset         -5 s2 freq   +6318 path delay      2674
ptp4l[7347172.368]: master offset          5 s2 freq   +6326 path delay      2674
ptp4l[7347173.368]: master offset          0 s2 freq   +6323 path delay      2674
ptp4l[7347174.368]: master offset          5 s2 freq   +6328 path delay      2674
ptp4l[7347175.368]: master offset        -11 s2 freq   +6313 path delay      2675
ptp4l[7347176.368]: master offset         -5 s2 freq   +6316 path delay      2675
ptp4l[7347177.368]: master offset          9 s2 freq   +6328 path delay      2674
ptp4l[7347178.368]: master offset         -8 s2 freq   +6314 path delay      2674
ptp4l[7347179.368]: master offset          6 s2 freq   +6326 path delay      2674
ptp4l[7347180.368]: master offset        -10 s2 freq   +6311 path delay      2676
ptp4l[7347181.368]: master offset         17 s2 freq   +6335 path delay      2675
ptp4l[7347182.368]: master offset          0 s2 freq   +6323 path delay      2675
ptp4l[7347183.368]: master offset         12 s2 freq   +6335 path delay      2676
ptp4l[7347184.368]: master offset         -4 s2 freq   +6323 path delay      2676
ptp4l[7347185.368]: master offset          5 s2 freq   +6331 path delay      2674
ptp4l[7347186.368]: master offset         -7 s2 freq   +6320 path delay      2674
ptp4l[7347187.368]: master offset          0 s2 freq   +6325 path delay      2675
ptp4l[7347188.368]: master offset          1 s2 freq   +6326 path delay      2676
ptp4l[7347189.368]: master offset          4 s2 freq   +6330 path delay      2676
ptp4l[7347190.368]: master offset         -7 s2 freq   +6320 path delay      2677
ptp4l[7347191.368]: master offset         -7 s2 freq   +6318 path delay      2677
ptp4l[7347192.368]: master offset          2 s2 freq   +6325 path delay      2678
ptp4l[7347193.368]: master offset        -10 s2 freq   +6313 path delay      2678
ptp4l[7347194.368]: master offset          6 s2 freq   +6326 path delay      2678
ptp4l[7347195.368]: master offset         -1 s2 freq   +6321 path delay      2677
ptp4l[7347196.368]: master offset          6 s2 freq   +6328 path delay      2677
ptp4l[7347197.368]: master offset         14 s2 freq   +6337 path delay      2678
ptp4l[7347198.368]: master offset         -4 s2 freq   +6324 path delay      2678
ptp4l[7347199.368]: master offset         -7 s2 freq   +6319 path delay      2678
ptp4l[7347200.368]: master offset          0 s2 freq   +6324 path delay      2678
ptp4l[7347201.368]: master offset        -11 s2 freq   +6313 path delay      2678
ptp4l[7347202.368]: master offset         11 s2 freq   +6332 path delay      2678
ptp4l[7347203.368]: master offset          7 s2 freq   +6331 path delay      2678
ptp4l[7347204.368]: master offset         -5 s2 freq   +6321 path delay      2678
ptp4l[7347205.368]: master offset         10 s2 freq   +6335 path delay      2678
ptp4l[7347206.368]: master offset          2 s2 freq   +6330 path delay      2678
ptp4l[7347207.368]: master offset         -6 s2 freq   +6323 path delay      2677
ptp4l[7347208.368]: master offset          8 s2 freq   +6335 path delay      2676
ptp4l[7347209.368]: master offset          2 s2 freq   +6331 path delay      2676
ptp4l[7347210.368]: master offset          7 s2 freq   +6337 path delay      2675
ptp4l[7347211.368]: master offset        -17 s2 freq   +6315 path delay      2675
ptp4l[7347212.368]: master offset          4 s2 freq   +6331 path delay      2675
ptp4l[7347213.368]: master offset         -8 s2 freq   +6320 path delay      2676
ptp4l[7347214.368]: master offset          7 s2 freq   +6333 path delay      2676
ptp4l[7347215.368]: master offset         -8 s2 freq   +6320 path delay      2679
ptp4l[7347216.368]: master offset          9 s2 freq   +6334 path delay      2678
ptp4l[7347217.368]: master offset          8 s2 freq   +6336 path delay      2680
ptp4l[7347218.368]: master offset        -16 s2 freq   +6314 path delay      2680
ptp4l[7347219.368]: master offset          6 s2 freq   +6332 path delay      2680
ptp4l[7347220.368]: master offset         -7 s2 freq   +6320 path delay      2681
ptp4l[7347221.368]: master offset          9 s2 freq   +6334 path delay      2681
ptp4l[7347222.368]: master offset         -4 s2 freq   +6324 path delay      2681
ptp4l[7347223.368]: master offset         -8 s2 freq   +6319 path delay      2680
ptp4l[7347224.368]: master offset          2 s2 freq   +6326 path delay      2679
ptp4l[7347225.368]: master offset         20 s2 freq   +6345 path delay      2679
ptp4l[7347226.368]: master offset         -7 s2 freq   +6324 path delay      2680
ptp4l[7347227.368]: master offset         -9 s2 freq   +6320 path delay      2679
ptp4l[7347228.368]: master offset          6 s2 freq   +6332 path delay      2679
ptp4l[7347229.368]: master offset         -5 s2 freq   +6323 path delay      2679
ptp4l[7347230.368]: master offset         -8 s2 freq   +6318 path delay      2678
ptp4l[7347231.368]: master offset         11 s2 freq   +6335 path delay      2677
ptp4l[7347232.368]: master offset          4 s2 freq   +6331 path delay      2677
ptp4l[7347233.368]: master offset        -19 s2 freq   +6310 path delay      2680
ptp4l[7347234.368]: master offset          0 s2 freq   +6323 path delay      2680
ptp4l[7347235.368]: master offset         -2 s2 freq   +6321 path delay      2679
ptp4l[7347236.368]: master offset         -3 s2 freq   +6319 path delay      2679
ptp4l[7347237.368]: master offset         -2 s2 freq   +6319 path delay      2679
ptp4l[7347238.368]: master offset          8 s2 freq   +6329 path delay      2677
ptp4l[7347239.368]: master offset          0 s2 freq   +6323 path delay      2676
ptp4l[7347240.368]: master offset          6 s2 freq   +6329 path delay      2675
ptp4l[7347241.368]: master offset         13 s2 freq   +6338 path delay      2675
ptp4l[7347242.368]: master offset         -5 s2 freq   +6324 path delay      2675
ptp4l[7347243.368]: master offset         -1 s2 freq   +6326 path delay      2675
ptp4l[7347244.368]: master offset         19 s2 freq   +6346 path delay      2673
ptp4l[7347245.368]: master offset          1 s2 freq   +6334 path delay      2673
ptp4l[7347246.368]: master offset         -1 s2 freq   +6332 path delay      2677
ptp4l[7347247.368]: master offset        -13 s2 freq   +6320 path delay      2677
ptp4l[7347248.368]: master offset          3 s2 freq   +6332 path delay      2677
ptp4l[7347249.368]: master offset        -11 s2 freq   +6319 path delay      2679
ptp4l[7347250.368]: master offset         15 s2 freq   +6341 path delay      2678
ptp4l[7347251.368]: master offset          2 s2 freq   +6333 path delay      2678
ptp4l[7347252.368]: master offset        -12 s2 freq   +6320 path delay      2678
ptp4l[7347253.368]: master offset          5 s2 freq   +6333 path delay      2678
ptp4l[7347254.368]: master offset         16 s2 freq   +6345 path delay      2678
ptp4l[7347255.368]: master offset         -2 s2 freq   +6332 path delay      2678
ptp4l[7347256.368]: master offset          1 s2 freq   +6335 path delay      2679
ptp4l[7347257.368]: master offset        -21 s2 freq   +6313 path delay      2678
ptp4l[7347258.368]: master offset         19 s2 freq   +6347 path delay      2677
ptp4l[7347259.368]: master offset        -15 s2 freq   +6318 path delay      2677
ptp4l[7347260.368]: master offset          3 s2 freq   +6332 path delay      2676
ptp4l[7347261.368]: master offset          0 s2 freq   +6330 path delay      2675
ptp4l[7347262.368]: master offset          6 s2 freq   +6336 path delay      2675
ptp4l[7347263.368]: master offset         -9 s2 freq   +6323 path delay      2675
ptp4l[7347264.368]: master offset         12 s2 freq   +6341 path delay      2675
ptp4l[7347265.368]: master offset          7 s2 freq   +6339 path delay      2675
ptp4l[7347266.368]: master offset        -13 s2 freq   +6322 path delay      2675
ptp4l[7347267.368]: master offset         19 s2 freq   +6350 path delay      2674
ptp4l[7347268.368]: master offset          7 s2 freq   +6343 path delay      2674
ptp4l[7347269.368]: master offset         -2 s2 freq   +6336 path delay      2674
ptp4l[7347270.368]: master offset         -4 s2 freq   +6334 path delay      2675
ptp4l[7347271.368]: master offset         -3 s2 freq   +6334 path delay      2676
ptp4l[7347272.368]: master offset         -1 s2 freq   +6335 path delay      2676
ptp4l[7347273.368]: master offset          0 s2 freq   +6335 path delay      2677
ptp4l[7347274.368]: master offset          0 s2 freq   +6335 path delay      2677
ptp4l[7347275.368]: master offset          1 s2 freq   +6336 path delay      2677
ptp4l[7347276.368]: master offset          8 s2 freq   +6344 path delay      2677
ptp4l[7347277.368]: master offset          1 s2 freq   +6339 path delay      2677
ptp4l[7347278.368]: master offset         -3 s2 freq   +6335 path delay      2677
ptp4l[7347279.368]: master offset         -2 s2 freq   +6336 path delay      2677
ptp4l[7347280.368]: master offset          7 s2 freq   +6344 path delay      2676
ptp4l[7347281.368]: master offset         -9 s2 freq   +6330 path delay      2676
ptp4l[7347282.368]: master offset         -2 s2 freq   +6334 path delay      2675
ptp4l[7347283.368]: master offset          8 s2 freq   +6344 path delay      2675
ptp4l[7347284.368]: master offset          0 s2 freq   +6338 path delay      2675
ptp4l[7347285.368]: master offset         -2 s2 freq   +6336 path delay      2675
ptp4l[7347286.368]: master offset         -3 s2 freq   +6335 path delay      2675
ptp4l[7347287.368]: master offset         -1 s2 freq   +6336 path delay      2675
ptp4l[7347288.368]: master offset         -1 s2 freq   +6335 path delay      2675
ptp4l[7347289.368]: master offset          7 s2 freq   +6343 path delay      2676
ptp4l[7347290.368]: master offset        -18 s2 freq   +6320 path delay      2677
ptp4l[7347291.368]: master offset         14 s2 freq   +6347 path delay      2677
ptp4l[7347292.368]: master offset          3 s2 freq   +6340 path delay      2677
ptp4l[7347293.368]: master offset          5 s2 freq   +6343 path delay      2679
ptp4l[7347294.368]: master offset        -10 s2 freq   +6329 path delay      2679
ptp4l[7347295.368]: master offset         -2 s2 freq   +6334 path delay      2678
ptp4l[7347296.368]: master offset         -2 s2 freq   +6334 path delay      2679
ptp4l[7347297.368]: master offset          1 s2 freq   +6336 path delay      2679
ptp4l[7347298.368]: master offset          1 s2 freq   +6336 path delay      2678
ptp4l[7347299.368]: master offset          0 s2 freq   +6336 path delay      2679
ptp4l[7347300.368]: master offset         -8 s2 freq   +6328 path delay      2679
ptp4l[7347301.368]: master offset         10 s2 freq   +6343 path delay      2678
ptp4l[7347302.368]: master offset         -6 s2 freq   +6330 path delay      2678
ptp4l[7347303.368]: master offset         16 s2 freq   +6351 path delay      2678
ptp4l[7347304.368]: master offset         -7 s2 freq   +6332 path delay      2678
ptp4l[7347305.368]: master offset          5 s2 freq   +6342 path delay      2678
ptp4l[7347306.368]: master offset        -19 s2 freq   +6320 path delay      2679
ptp4l[7347307.368]: master offset         -2 s2 freq   +6331 path delay      2679
ptp4l[7347308.368]: master offset          2 s2 freq   +6334 path delay      2679
ptp4l[7347309.368]: master offset         24 s2 freq   +6357 path delay      2675
ptp4l[7347310.368]: master offset         -5 s2 freq   +6335 path delay      2675
ptp4l[7347311.368]: master offset        -25 s2 freq   +6314 path delay      2679
ptp4l[7347312.368]: master offset         16 s2 freq   +6347 path delay      2676
ptp4l[7347313.368]: master offset         -3 s2 freq   +6333 path delay      2676
ptp4l[7347314.368]: master offset          3 s2 freq   +6338 path delay      2673
ptp4l[7347315.368]: master offset          1 s2 freq   +6337 path delay      2673
