ptp4l[7346664.276]: selected /dev/ptp0 as PTP clock
ptp4l[7346664.278]: port 1: INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[7346664.278]: port 0: INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[7346666.067]: port 1: new foreign master 507c6f.fffe.15e1cf-1
ptp4l[7346670.067]: selected best master clock 507c6f.fffe.15e1cf
ptp4l[7346670.067]: port 1: LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[7347015.068]: master offset          9 s2 freq  +11007 path delay      1462
ptp4l[7347016.068]: master offset         17 s2 freq  +11017 path delay      1463
ptp4l[7347017.068]: master offset        -15 s2 freq  +10990 path delay      1463
ptp4l[7347018.068]: master offset          0 s2 freq  +11001 path delay      1463
ptp4l[7347019.068]: master offset          1 s2 freq  +11002 path delay      1462
ptp4l[7347020.068]: master offset          0 s2 freq  +11001 path delay      1462
ptp4l[7347021.068]: master offset         -3 s2 freq  +10998 path delay      1463
ptp4l[7347022.068]: master offset         -3 s2 freq  +10997 path delay      1463
ptp4l[7347023.068]: master offset          9 s2 freq  +11008 path delay      1463
ptp4l[7347024.068]: master offset          7 s2 freq  +11009 path delay      1463
ptp4l[7347025.068]: master offset         -1 s2 freq  +11003 path delay      1463
ptp4l[7347026.068]: master offset          3 s2 freq  +11007 path delay      1463
ptp4l[7347027.068]: master offset         -4 s2 freq  +11001 path delay      1464
ptp4l[7347028.068]: master offset        -14 s2 freq  +10990 path delay      1464
ptp4l[7347029.068]: master offset          4 s2 freq  +11003 path delay      1464
ptp4l[7347030.068]: master offset         16 s2 freq  +11017 path delay      1464
ptp4l[7347031.068]: master offset         -2 s2 freq  +11003 path delay      1466
ptp4l[7347032.068]: master offset        -14 s2 freq  +10991 path delay      1468
ptp4l[7347033.067]: master offset         -3 s2 freq  +10998 path delay      1468
ptp4l[7347034.068]: master offset          3 s2 freq  +11003 path delay      1468
ptp4l[7347035.068]: master offset          0 s2 freq  +11001 path delay      1468
ptp4l[7347036.068]: master offset         18 s2 freq  +11019 path delay      1468
ptp4l[7347037.068]: master offset        -11 s2 freq  +10995 path delay      1468
ptp4l[7347038.068]: master offset          5 s2 freq  +11008 path delay      1464
ptp4l[7347039.068]: master offset         -3 s2 freq  +11001 path delay      1465
ptp4l[7347040.068]: master offset         -4 s2 freq  +10999 path delay      1464
ptp4l[7347041.068]: master offset         -3 s2 freq  +10999 path delay      1464
ptp4l[7347042.068]: master offset          6 s2 freq  +11007 path delay      1464
ptp4l[7347043.068]: master offset        -10 s2 freq  +10993 path delay      1464
ptp4l[7347044.068]: master offset         -3 s2 freq  +10997 path delay      1464
ptp4l[7347045.068]: master offset         -8 s2 freq  +10991 path delay      1464
ptp4l[7347046.068]: master offset          1 s2 freq  +10998 path delay      1464
ptp4l[7347047.068]: master offset          3 s2 freq  +11000 path delay      1464
ptp4l[7347048.068]: master offset         -4 s2 freq  +10994 path delay      1464
ptp4l[7347049.068]: master offset          0 s2 freq  +10997 path delay      1464
ptp4l[7347050.068]: master offset         -5 s2 freq  +10992 path delay      1464
ptp4l[7347051.068]: master offset         -3 s2 freq  +10992 path delay      1464
ptp4l[7347052.068]: master offset         -4 s2 freq  +10990 path delay      1464
ptp4l[7347053.068]: master offset          5 s2 freq  +10998 path delay      1464
ptp4l[7347054.068]: master offset        -10 s2 freq  +10985 path delay      1464
ptp4l[7347055.068]: master offset          7 s2 freq  +10999 path delay      1464
ptp4l[7347056.068]: master offset         -9 s2 freq  +10985 path delay      1464
ptp4l[7347057.068]: master offset         14 s2 freq  +11005 path delay      1464
ptp4l[7347058.068]: master offset        -15 s2 freq  +10980 path delay      1464
ptp4l[7347059.068]: master offset         -3 s2 freq  +10988 path delay      1464
ptp4l[7347060.068]: master offset        -15 s2 freq  +10975 path delay      1464
ptp4l[7347061.068]: master offset          3 s2 freq  +10988 path delay      1464
ptp4l[7347062.068]: master offset         13 s2 freq  +10999 path delay      1464
ptp4l[7347063.068]: master offset        -19 s2 freq  +10971 path delay      1465
ptp4l[7347064.068]: master offset         -6 s2 freq  +10978 path delay      1465
ptp4l[7347065.068]: master offset          1 s2 freq  +10984 path delay      1464
ptp4l[7347066.067]: master offset          4 s2 freq  +10987 path delay      1463
ptp4l[7347067.067]: master offset          8 s2 freq  +10992 path delay      1465
ptp4l[7347068.067]: master offset         -9 s2 freq  +10978 path delay      1465
ptp4l[7347069.067]: master offset          8 s2 freq  +10992 path delay      1463
ptp4l[7347070.067]: master offset         -9 s2 freq  +10977 path delay      1463
ptp4l[7347071.067]: master offset         -2 s2 freq  +10982 path delay      1463
ptp4l[7347072.067]: master offset         -8 s2 freq  +10975 path delay      1463
ptp4l[7347073.067]: master offset         -7 s2 freq  +10974 path delay      1463
ptp4l[7347074.067]: master offset          3 s2 freq  +10981 path delay      1463
ptp4l[7347075.067]: master offset          6 s2 freq  +10985 path delay      1463
ptp4l[7347076.067]: master offset         -4 s2 freq  +10977 path delay      1463
ptp4l[7347077.067]: master offset          4 s2 freq  +10984 path delay      1462
ptp4l[7347078.067]: master offset          4 s2 freq  +10985 path delay      1462
ptp4l[7347079.067]: master offset         -5 s2 freq  +10977 path delay      1462
ptp4l[7347080.067]: master offset         -7 s2 freq  +10974 path delay      1462
ptp4l[7347081.067]: master offset          3 s2 freq  +10982 path delay      1462
ptp4l[7347082.067]: master offset          5 s2 freq  +10985 path delay      1462
ptp4l[7347083.067]: master offset          5 s2 freq  +10986 path delay      1462
ptp4l[7347084.067]: master offset          2 s2 freq  +10985 path delay      1462
ptp4l[7347085.067]: master offset          1 s2 freq  +10984 path delay      1463
ptp4l[7347086.067]: master offset        -17 s2 freq  +10967 path delay      1463
ptp4l[7347087.067]: master offset          1 s2 freq  +10979 path delay      1463
ptp4l[7347088.067]: master offset          5 s2 freq  +10984 path delay      1463
ptp4l[7347089.067]: master offset         -3 s2 freq  +10977 path delay      1464
ptp4l[7347090.067]: master offset          3 s2 freq  +10982 path delay      1464
ptp4l[7347091.067]: master offset        -11 s2 freq  +10969 path delay      1464
ptp4l[7347092.067]: master offset         -4 s2 freq  +10973 path delay      1463
ptp4l[7347093.067]: master offset         -5 s2 freq  +10971 path delay      1463
ptp4l[7347094.067]: master offset          5 s2 freq  +10979 path delay      1462
ptp4l[7347095.067]: master offset          2 s2 freq  +10978 path delay      1462
ptp4l[7347096.067]: master offset         -8 s2 freq  +10968 path delay      1462
ptp4l[7347097.067]: master offset          8 s2 freq  +10982 path delay      1462
ptp4l[7347098.067]: master offset         -9 s2 freq  +10967 path delay      1464
ptp4l[7347099.067]: master offset          9 s2 freq  +10983 path delay      1464
ptp4l[7347100.067]: master offset          1 s2 freq  +10977 path delay      1464
ptp4l[7347101.067]: master offset          0 s2 freq  +10977 path delay      1464
ptp4l[7347102.067]: master offset        -19 s2 freq  +10958 path delay      1465
ptp4l[7347103.067]: master offset         -8 s2 freq  +10963 path delay      1465
ptp4l[7347104.067]: master offset         12 s2 freq  +10981 path delay      1465
ptp4l[7347105.067]: master offset         -2 s2 freq  +10970 path delay      1467
ptp4l[7347106.067]: master offset          3 s2 freq  +10975 path delay      1467
ptp4l[7347107.067]: master offset         -3 s2 freq  +10969 path delay      1467
ptp4l[7347108.067]: master offset         -5 s2 freq  +10967 path delay      1467
ptp4l[7347109.067]: master offset          7 s2 freq  +10977 path delay      1465
ptp4l[7347110.067]: master offset          5 s2 freq  +10977 path delay      1465
ptp4l[7347111.067]: master offset        -20 s2 freq  +10954 path delay      1466
ptp4l[7347112.067]: master offset         11 s2 freq  +10979 path delay      1464
ptp4l[7347113.067]: master offset          1 s2 freq  +10972 path delay      1464
ptp4l[7347114.067]: master offset         -4 s2 freq  +10967 path delay      1464
ptp4l[7347115.067]: master offset          5 s2 freq  +10975 path delay      1464
ptp4l[7347116.067]: master offset         -4 s2 freq  +10968 path delay      1465
ptp4l[7347117.067]: master offset         -3 s2 freq  +10967 path delay      1465
ptp4l[7347118.067]: master offset        -11 s2 freq  +10958 path delay      1465
ptp4l[7347119.067]: master offset          0 s2 freq  +10966 path delay      1464
ptp4l[7347120.067]: master offset          2 s2 freq  +10968 path delay      1464
ptp4l[7347121.067]: master offset         -6 s2 freq  +10961 path delay      1464
ptp4l[7347122.067]: master offset         -9 s2 freq  +10956 path delay      1465
ptp4l[7347123.067]: master offset         -4 s2 freq  +10958 path delay      1465
ptp4l[7347124.067]: master offset          6 s2 freq  +10967 path delay      1464
ptp4l[7347125.067]: master offset         -2 s2 freq  +10961 path delay      1465
ptp4l[7347126.067]: master offset        -12 s2 freq  +10950 path delay      1466
ptp4l[7347127.067]: master offset        -10 s2 freq  +10949 path delay      1466
ptp4l[7347128.067]: master offset         -7 s2 freq  +10949 path delay      1465
ptp4l[7347129.067]: master offset          6 s2 freq  +10960 path delay      1464
ptp4l[7347130.067]: master offset         14 s2 freq  +10969 path delay      1464
ptp4l[7347131.067]: master offset        -13 s2 freq  +10947 path delay      1466
ptp4l[7347132.067]: master offset         -6 s2 freq  +10950 path delay      1464
ptp4l[7347133.067]: master offset          0 s2 freq  +10954 path delay      1464
ptp4l[7347134.067]: master offset          3 s2 freq  +10957 path delay      1463
ptp4l[7347135.067]: master offset          6 s2 freq  +10961 path delay      1463
ptp4l[7347136.067]: master offset         -3 s2 freq  +10954 path delay      1463
ptp4l[7347137.067]: master offset         -3 s2 freq  +10953 path delay      1463
ptp4l[7347138.067]: master offset         -4 s2 freq  +10951 path delay      1463
ptp4l[7347139.067]: master offset          6 s2 freq  +10960 path delay      1463
ptp4l[7347140.067]: master offset         -3 s2 freq  +10952 path delay      1463
ptp4l[7347141.067]: master offset         -2 s2 freq  +10952 path delay      1463
ptp4l[7347142.067]: master offset          4 s2 freq  +10958 path delay      1463
ptp4l[7347143.067]: master offset         -2 s2 freq  +10953 path delay      1464
ptp4l[7347144.067]: master offset        -12 s2 freq  +10942 path delay      1464
ptp4l[7347145.067]: master offset         14 s2 freq  +10965 path delay      1464
ptp4l[7347146.067]: master offset          4 s2 freq  +10959 path delay      1464
ptp4l[7347147.067]: master offset        -15 s2 freq  +10941 path delay      1465
ptp4l[7347148.067]: master offset         -4 s2 freq  +10948 path delay      1464
ptp4l[7347149.067]: master offset          1 s2 freq  +10952 path delay      1464
ptp4l[7347150.067]: master offset          0 s2 freq  +10951 path delay      1464
ptp4l[7347151.067]: master offset          3 s2 freq  +10954 path delay      1463
ptp4l[7347152.067]: master offset          0 s2 freq  +10952 path delay      1463
ptp4l[7347153.067]: master offset         -8 s2 freq  +10944 path delay      1464
ptp4l[7347154.067]: master offset          8 s2 freq  +10957 path delay      1463
ptp4l[7347155.067]: master offset          3 s2 freq  +10955 path delay      1464
ptp4l[7347156.067]: master offset         -9 s2 freq  +10944 path delay      1464
ptp4l[7347157.067]: master offset          7 s2 freq  +10957 path delay      1465
ptp4l[7347158.067]: master offset         -8 s2 freq  +10944 path delay      1466
ptp4l[7347159.067]: master offset          0 s2 freq  +10950 path delay      1466
ptp4l[7347160.067]: master offset         -6 s2 freq  +10944 path delay      1466
ptp4l[7347161.067]: master offset          3 s2 freq  +10951 path delay      1466
ptp4l[7347162.067]: master offset        -14 s2 freq  +10935 path delay      1467
ptp4l[7347163.067]: master offset          5 s2 freq  +10950 path delay      1466
ptp4l[7347164.067]: master offset          1 s2 freq  +10947 path delay      1465
ptp4l[7347165.067]: master offset         -3 s2 freq  +10943 path delay      1465
ptp4l[7347166.067]: master offset          5 s2 freq  +10950 path delay      1465
ptp4l[7347167.067]: master offset         -1 s2 freq  +10946 path delay      1465
ptp4l[7347168.067]: master offset          5 s2 freq  +10952 path delay      1464
ptp4l[7347169.068]: master offset          3 s2 freq  +10951 path delay      1464
ptp4l[7347170.068]: master offset         -4 s2 freq  +10945 path delay      1464
ptp4l[7347171.067]: master offset          3 s2 freq  +10951 path delay      1464
ptp4l[7347172.067]: master offset         11 s2 freq  +10960 path delay      1465
ptp4l[7347173.068]: master offset        -21 s2 freq  +10931 path delay      1465
ptp4l[7347174.067]: master offset         -3 s2 freq  +10943 path delay      1465
ptp4l[7347175.067]: master offset          2 s2 freq  +10947 path delay      1464
ptp4l[7347176.068]: master offset         -2 s2 freq  +10943 path delay      1464
ptp4l[7347177.067]: master offset          7 s2 freq  +10952 path delay      1464
ptp4l[7347178.067]: master offset         -1 s2 freq  +10946 path delay      1464
ptp4l[7347179.067]: master offset         -2 s2 freq  +10945 path delay      1464
ptp4l[7347180.068]: master offset         12 s2 freq  +10958 path delay      1464
ptp4l[7347181.067]: master offset          0 s2 freq  +10950 path delay      1464
ptp4l[7347182.068]: master offset         -8 s2 freq  +10942 path delay      1464
ptp4l[7347183.067]: master offset          3 s2 freq  +10950 path delay      1464
ptp4l[7347184.068]: master offset         -4 s2 freq  +10944 path delay      1464
ptp4l[7347185.067]: master offset          5 s2 freq  +10952 path delay      1464
ptp4l[7347186.067]: master offset          4 s2 freq  +10952 path delay      1464
ptp4l[7347187.068]: master offset         -5 s2 freq  +10945 path delay      1464
ptp4l[7347188.068]: master offset          2 s2 freq  +10950 path delay      1464
ptp4l[7347189.067]: master offset          5 s2 freq  +10954 path delay      1464
ptp4l[7347190.068]: master offset          2 s2 freq  +10952 path delay      1464
ptp4l[7347191.068]: master offset          2 s2 freq  +10953 path delay      1464
ptp4l[7347192.068]: master offset         -7 s2 freq  +10944 path delay      1464
ptp4l[7347193.067]: master offset          9 s2 freq  +10958 path delay      1464
ptp4l[7347194.068]: master offset         -7 s2 freq  +10945 path delay      1465
ptp4l[7347195.067]: master offset         10 s2 freq  +10960 path delay      1464
ptp4l[7347196.067]: master offset          2 s2 freq  +10955 path delay      1464
ptp4l[7347197.068]: master offset         13 s2 freq  +10967 path delay      1464
ptp4l[7347198.068]: master offset        -10 s2 freq  +10947 path delay      1465
ptp4l[7347199.067]: master offset          4 s2 freq  +10958 path delay      1464
ptp4l[7347200.067]: master offset         -3 s2 freq  +10953 path delay      1464
ptp4l[7347201.068]: master offset          3 s2 freq  +10958 path delay      1465
ptp4l[7347202.068]: master offset          5 s2 freq  +10961 path delay      1464
ptp4l[7347203.067]: master offset          6 s2 freq  +10963 path delay      1464
ptp4l[7347204.068]: master offset         -8 s2 freq  +10951 path delay      1465
ptp4l[7347205.068]: master offset         10 s2 freq  +10967 path delay      1465
ptp4l[7347206.067]: master offset          4 s2 freq  +10964 path delay      1464
ptp4l[7347207.068]: master offset          7 s2 freq  +10968 path delay      1465
ptp4l[7347208.067]: master offset          0 s2 freq  +10963 path delay      1465
ptp4l[7347209.068]: master offset         -5 s2 freq  +10958 path delay      1466
ptp4l[7347210.068]: master offset         14 s2 freq  +10975 path delay      1465
ptp4l[7347211.068]: master offset        -10 s2 freq  +10956 path delay      1466
ptp4l[7347212.068]: master offset         -6 s2 freq  +10957 path delay      1466
ptp4l[7347213.068]: master offset         -2 s2 freq  +10959 path delay      1465
ptp4l[7347214.067]: master offset          8 s2 freq  +10968 path delay      1465
ptp4l[7347215.068]: master offset         -2 s2 freq  +10961 path delay      1466
ptp4l[7347216.067]: master offset         -2 s2 freq  +10960 path delay      1466
ptp4l[7347217.068]: master offset          7 s2 freq  +10968 path delay      1464
ptp4l[7347218.067]: master offset          8 s2 freq  +10971 path delay      1463
ptp4l[7347219.067]: master offset         14 s2 freq  +10980 path delay      1463
ptp4l[7347220.067]: master offset         -3 s2 freq  +10967 path delay      1463
ptp4l[7347221.067]: master offset          2 s2 freq  +10971 path delay      1462
ptp4l[7347222.068]: master offset          7 s2 freq  +10977 path delay      1462
ptp4l[7347223.068]: master offset         -3 s2 freq  +10969 path delay      1463
ptp4l[7347224.068]: master offset         12 s2 freq  +10983 path delay      1463
ptp4l[7347225.068]: master offset          5 s2 freq  +10980 path delay      1463
ptp4l[7347226.067]: master offset          1 s2 freq  +10977 path delay      1464
ptp4l[7347227.067]: master offset         -1 s2 freq  +10975 path delay      1464
ptp4l[7347228.067]: master offset          8 s2 freq  +10984 path delay      1464
ptp4l[7347229.067]: master offset         -8 s2 freq  +10970 path delay      1464
ptp4l[7347230.067]: master offset          5 s2 freq  +10981 path delay      1464
ptp4l[7347231.068]: master offset         -1 s2 freq  +10977 path delay      1464
ptp4l[7347232.068]: master offset          6 s2 freq  +10983 path delay      1464
ptp4l[7347233.068]: master offset          5 s2 freq  +10984 path delay      1466
ptp4l[7347234.068]: master offset        -11 s2 freq  +10970 path delay      1466
ptp4l[7347235.068]: master offset         -3 s2 freq  +10974 path delay      1464
ptp4l[7347236.068]: master offset         -1 s2 freq  +10975 path delay      1464
ptp4l[7347237.068]: master offset          7 s2 freq  +10983 path delay      1464
ptp4l[7347238.068]: master offset          6 s2 freq  +10984 path delay      1466
ptp4l[7347239.068]: master offset          7 s2 freq  +10987 path delay      1465
ptp4l[7347240.067]: master offset         -3 s2 freq  +10979 path delay      1465
ptp4l[7347241.068]: master offset          9 s2 freq  +10990 path delay      1464
ptp4l[7347242.067]: master offset        -13 s2 freq  +10971 path delay      1465
ptp4l[7347243.068]: master offset          7 s2 freq  +10987 path delay      1465
ptp4l[7347244.068]: master offset        -13 s2 freq  +10969 path delay      1466
ptp4l[7347245.068]: master offset          2 s2 freq  +10980 path delay      1466
ptp4l[7347246.068]: master offset         -3 s2 freq  +10976 path delay      1467
ptp4l[7347247.068]: master offset         -2 s2 freq  +10976 path delay      1466
ptp4l[7347248.067]: master offset          2 s2 freq  +10979 path delay      1463
ptp4l[7347249.068]: master offset         12 s2 freq  +10990 path delay      1464
ptp4l[7347250.068]: master offset         -9 s2 freq  +10972 path delay      1464
ptp4l[7347251.068]: master offset          3 s2 freq  +10982 path delay      1463
ptp4l[7347252.067]: master offset        -11 s2 freq  +10969 path delay      1463
ptp4l[7347253.067]: master offset          5 s2 freq  +10981 path delay      1463
ptp4l[7347254.067]: master offset         -2 s2 freq  +10976 path delay      1464
ptp4l[7347255.067]: master offset         -9 s2 freq  +10968 path delay      1464
ptp4l[7347256.068]: master offset         15 s2 freq  +10990 path delay      1462
ptp4l[7347257.068]: master offset          9 s2 freq  +10988 path delay      1462
ptp4l[7347258.067]: master offset        -10 s2 freq  +10972 path delay      1462
ptp4l[7347259.067]: master offset         -6 s2 freq  +10973 path delay      1462
ptp4l[7347260.067]: master offset          6 s2 freq  +10983 path delay      1462
ptp4l[7347261.068]: master offset         -3 s2 freq  +10976 path delay      1462
ptp4l[7347262.067]: master offset         -8 s2 freq  +10970 path delay      1462
ptp4l[7347263.067]: master offset          4 s2 freq  +10979 path delay      1462
